x1,y
-0.71840757,-0.912596762
-0.55793631,-0.762235045
-0.3895241,-0.608428061
-0.21566032,-0.45192799
-0.03897614,-0.293499976
0.13784277,-0.133917958
0.31214425,2.60E-02
0.48141041,0.185595602
0.64334124,0.343975127
0.79593045,0.500412762
0.93753254,0.654154658
1.06691849,0.804462612
1.18329716,0.950616956
1.28633785,1.09191978
1.3761462,1.227697611
1.45323861,1.357304096
1.51850045,1.480122089
1.5730958,1.595565557
1.61839426,1.703082204
1.65588105,1.802154422
1.68704641,1.892301798
1.71329606,1.973082542
1.73584676,2.044095039
1.755656,2.104979992
1.77334559,2.155421734
1.78915405,2.195150614
1.80291939,2.223944664
1.81406355,2.241631031
1.82163274,2.248088837
1.82432759,2.24325037
1.82058871,2.227103233
1.80865932,2.199692011
1.7867111,2.161119699
1.75293159,2.111548901
1.70563638,2.051203251
1.64337945,1.980367661
1.56504464,1.899388194
1.46991706,1.808672309
1.35776007,1.708687663
1.22883582,1.599960685
1.08392215,1.483074427
0.92430604,1.358666062
0.75174785,1.227423549
0.56840914,1.090081453
0.37678787,0.94741708
0.17962724,0.800244868
-0.02018029,0.649411201
-0.21972238,0.495788723
-0.41613579,0.340269893
-0.60670924,0.183760598
-0.78897858,2.72E-02
-0.96077776,-0.128578037
-1.12029457,-0.282588094
-1.26609278,-0.433963299
-1.39712071,-0.581830084
-1.51270664,-0.725340664
-1.61251926,-0.863678992
-1.69653141,-0.996066391
-1.764974,-1.121766686
-1.81826055,-1.240090728
-1.85694671,-1.350400925
-1.88165712,-1.45211482
-1.89303827,-1.544708371
-1.89172626,-1.627718568
-1.87829769,-1.70074594
-1.8532747,-1.763456225
-1.8170898,-1.81558156
-1.77012539,-1.856921315
-1.71270096,-1.887342453
-1.64512348,-1.906779647
-1.5676893,-1.915234447
-1.48075914,-1.91277504
-1.38474417,-1.899534583
-1.28016591,-1.875709653
-1.16767812,-1.841558695
-1.04806125,-1.797399402
-0.92225087,-1.743606091
-0.79131722,-1.680607319
-0.65646929,-1.608882308
-0.51900709,-1.528957367
-0.38032517,-1.441402197
-0.24185649,-1.346825957
