x1,y
0.94183058,0.577510297
0.93113798,0.692819059
0.91236812,0.803351283
0.88628352,0.908592522
0.85377526,1.008067608
0.8158533,1.101341844
0.77363235,1.188022733
0.72832292,1.267760992
0.68117774,1.34025085
0.63348031,1.405230641
0.58650172,1.46248281
0.54144931,1.511834025
0.49944079,1.553154588
0.46146253,1.586357236
0.42833737,1.611397505
0.40067855,1.628271222
0.37890032,1.637014508
0.36317113,1.637701392
0.35344505,1.630442858
0.34945095,1.615384817
0.35070804,1.5927068
0.35655141,1.562619686
0.36616939,1.52536428
0.37862843,1.481209159
0.39291561,1.430449128
0.40796331,1.373403072
0.42270473,1.310412407
0.43607399,1.241839528
0.44706273,1.168065548
0.45470911,1.089489341
0.45813966,1.006525517
0.45655945,0.919602931
0.44926077,0.829163194
0.43562663,0.735659063
0.41513184,0.639552951
0.38734007,0.541315317
0.35191333,0.441423118
0.30860439,0.340357929
0.25727755,0.238604411
0.19793648,0.136648357
0.130693,3.50E-02
0.05584891,-6.59E-02
-0.0261207,-0.165599898
-0.11454738,-0.263552785
-0.20853774,-0.359330744
-0.30696309,-0.452483326
-0.40848178,-0.542573571
-0.51151538,-0.629180133
-0.61430025,-0.711899519
-0.71490562,-0.790348232
-0.81128097,-0.864164829
-0.90134281,-0.93301177
-0.98301709,-0.996577442
-1.05432045,-1.054577827
-1.11347854,-1.106757879
-1.15894282,-1.152893066
-1.18952405,-1.192790627
-1.20443547,-1.226290703
-1.20332146,-1.253266931
-1.186306,-1.2736274
-1.15400612,-1.287314892
-1.10748351,-1.29430747
-1.04823983,-1.294618368
-0.97812384,-1.288295746
-0.89926016,-1.275422692
-0.81395864,-1.256116748
-0.7245788,-1.230528831
-0.63345736,-1.198842764
-0.54274988,-1.161273718
-0.45436433,-1.118067145
-0.36986408,-1.069497585
-0.2904008,-1.01586628
-0.21668108,-0.957499802
-0.1489514,-0.894747794
-0.08701704,-0.827980578
-0.03028453,-0.757587075
0.02217888,-0.683972001
0.0715222,-0.607553363
0.11902701,-0.528759658
0.16601461,-0.448027253
0.21368571,-0.365797698
0.26305082,-0.282514781
0.31484434,-0.198622093
0.36940548,-0.11456041
0.42668545,-3.08E-02
0.48622262,5.23E-02
0.54712504,0.134322286
0.60815954,0.214788929
0.66778666,0.293340921
0.7242803,0.369598567
0.77582073,0.443198025
0.82061857,0.513792336
0.85701686,0.581052363
0.88363832,0.644667685
0.89942789,0.704347372
0.90376884,0.759820461
0.89649594,0.810836971
0.87793088,0.857168436
0.84885931,0.898608625
0.81046963,0.934974372
0.76429224,0.966106653
0.71209908,0.991871238
0.65577984,1.012159944
0.59723485,1.026891828
0.53825128,1.036013961
0.48038203,1.039503098
0.4248715,1.037365913
0.37256077,1.029640913
0.32387018,1.016398549
0.27877906,0.997741878
0.23684591,0.973807037
0.19727737,0.944763064
0.15899657,0.910811484
0.12075487,0.872185528
0.08123729,0.829148889
0.03921069,0.781994164
-0.0063862,0.731040716
-0.05629752,0.676632404
-0.11090655,0.619134545
-0.17013985,0.558931112
-0.23343448,0.496421248
-0.299766,0.432015806
-0.36767098,0.366133869
-0.43531656,0.299198955
-0.50060326,0.2316356
-0.56128126,0.16386582
-0.61508858,9.63E-02
-0.65988654,0.029362965
-0.6937871,-3.66E-02
-0.71528327,-0.101102792
-0.72333592,-0.163878962
-0.71745533,-0.224548623
-0.69772661,-0.282784611
-0.66481549,-0.338280827
-0.61992967,-0.390753239
-0.56476641,-0.43994078
-0.50138152,-0.485605925
-0.43210325,-0.5275352
-0.35938972,-0.565539539
-0.28569162,-0.59945482
-0.21332309,-0.629141867
-0.14433156,-0.654487193
-0.08042271,-0.675403059
-0.02287043,-0.691827834
0.02750662,-0.70372653
0.07036084,-0.711091042
0.10577776,-0.713940501
0.13422161,-0.712321401
0.1564624,-0.706307769
0.1734599,-0.696001232
0.18627062,-0.681530416
0.19592698,-0.66305083
0.20333324,-0.640743673
0.20920417,-0.614814997
0.21396591,-0.585493982
0.21775918,-0.553031385
0.22041392,-0.517697096
0.22147898,-0.479777962
0.22028469,-0.439574987
0.21601783,-0.397400409
0.20781904,-0.353574604
0.1948912,-0.308422923
0.17662281,-0.262272596
0.15265915,-0.215449557
0.1230113,-0.168275476
0.08809211,-0.121065028
0.04875802,-7.41E-02
0.00630475,-0.02774406
-0.03759839,0.017792996
-0.08095807,6.22E-02
-0.12158433,0.105296262
-0.15721065,0.14678134
-0.18565431,0.186463013
-0.20494418,0.224143595
-0.21349598,0.259642601
-0.21021229,0.292796403
-0.19461639,0.323457807
-0.16690432,0.351495743
-0.12797196,0.376794577
-0.07941571,0.399253994
-0.02346367,0.418788612
0.03712849,0.435327917
0.09920669,0.448816299
0.1593938,0.459213376
0.21426946,0.466494352
0.2605789,0.470650643
0.29541993,0.471690536
0.31639981,0.469639778
0.32180882,0.464542478
0.31072119,0.456461698
0.283048,0.445479929
0.2395668,0.431699544
0.18189506,0.415242881
0.1123838,0.396252066
0.03400475,0.374888569
-0.04978855,0.351332426
-0.1353057,0.325781107
-0.21874921,0.298448026
-0.2964865,0.269560754
-0.36518839,0.239359111
-0.42202759,0.208092779
-0.46480635,0.176018983
-0.49204719,0.143399924
-0.50306547,0.110500194
-0.49793983,7.76E-02
-0.47747844,4.49E-02
-0.44314775,1.27E-02
-0.39692622,-1.87E-02
-0.34117803,-4.91E-02
-0.27847007,-7.83E-02
-0.21141462,-0.106063537
-0.14250383,-0.132190526
-0.07397211,-0.156492233
-0.00767836,-0.178799093
0.05497934,-0.198959231
0.11307801,-0.216839299
0.16619511,-0.23232536
0.21436656,-0.245323583
0.25802025,-0.255760968
0.29782456,-0.263585985
0.33464301,-0.268769324
0.36932641,-0.271304369
0.40266442,-0.271207899
0.43518597,-0.268520445
0.46712953,-0.263306588
0.49835899,-0.25565514
0.52831256,-0.245679066
0.55604285,-0.233514994
0.58023179,-0.219322562
0.59930235,-0.203283295
0.61150849,-0.185599104
0.61507046,-0.166490376
0.60832512,-0.146193594
0.58985561,-0.124958597
0.55864376,-0.103045404
0.51419079,-8.07E-02
0.4565832,-5.83E-02
0.38654822,-3.59E-02
0.30547971,-1.40E-02
0.21537697,7.33E-03
0.11879576,2.77E-02
0.01870959,4.70E-02
-0.08162057,6.50E-02
-0.17882337,8.15E-02
-0.26959869,9.63E-02
-0.35089126,0.109298125
-0.42009479,0.120399505
-0.47514185,0.129520044
-0.51468807,0.136611089
-0.53815037,0.14165166
-0.54574853,0.14464727
-0.53849941,0.145628348
-0.51814532,0.144648209
-0.48705995,0.141780704
-0.4481084,0.137117729
-0.40446389,0.130766615
-0.35944027,0.122847497
-0.31628489,0.113490745
-0.27799252,0.102834642
-0.24715079,9.10E-02
-0.22576304,7.82E-02
-0.21516833,6.45E-02
-0.2159473,5.01E-02
-0.22793084,3.52E-02
-0.25017589,1.99E-02
-0.2810654,4.29E-03
-0.3183932,-1.14E-02
-0.35950291,-2.70E-02
-0.40142745,-0.042496096
-0.44107562,-5.76E-02
-0.47538301,-7.22E-02
-0.50148654,-8.62E-02
-0.5168767,-0.099379189
-0.5194754,-0.11164514
-0.50779545,-0.122843392
-0.48093152,-0.132836014
-0.43861717,-0.141489759
-0.38120016,-0.148677543
-0.30960649,-0.154280111
-0.22526202,-0.158187881
-0.12999989,-0.160302848
-0.02596398,-0.160540491
0.08449543,-0.158831596
0.19895948,-0.155124024
0.31501171,-0.149384186
0.4303174,-0.141598418
0.54271793,-0.131773919
0.65026581,-0.119939439
0.75127071,-0.106145598
0.84427083,-9.05E-02
0.92805815,-7.30E-02
1.00164771,-5.38E-02
1.06423986,-3.31E-02
1.11518157,-1.11E-02
1.15395188,1.23E-02
1.18011487,3.66E-02
1.19329238,0.061773632
1.1931659,8.76E-02
1.17945004,0.113781102
1.15195525,0.140156582
1.11054516,0.166464657
1.05520058,0.192461386
0.98606563,0.217898637
0.90343696,0.242525503
0.80783784,0.266089737
0.70002133,0.288339227
0.58100486,0.30902341
0.45203003,0.327895045
0.3145892,0.34471184
0.17039117,0.359238505
0.02132449,0.37124896
-0.13061784,0.380528629
-0.28335837,0.386877298
-0.43482468,0.390111774
-0.58298266,0.390069127
-0.72593546,0.386609823
-0.86192596,0.379620999
-0.98940331,0.369019687
-1.10703564,0.354755968
-1.21372473,0.336815923
-1.3085829,0.315224141
-1.39093065,0.290045917
-1.4602586,0.261388898
-1.51619232,0.229404002
-1.55845034,0.194285795
-1.58679628,0.15627192
-1.60100436,0.115641914
-1.60085762,7.27E-02
-1.58610451,2.78E-02
-1.55648732,-1.86E-02
-1.51175678,-6.61E-02
-1.45169032,-0.114362083
-1.37617195,-0.162831381
-1.28524113,-0.211055309
-1.1791364,-0.258553177
-1.05839992,-0.304843843
-0.92389494,-0.3494519
-0.77687877,-0.391913801
-0.61903554,-0.431783646
-0.45245352,-0.468638599
-0.27964929,-0.502083838
-0.10346812,-0.531756878
0.07293171,-0.557331562
0.24622256,-0.578520715
0.41299045,-0.595079064
0.56989795,-0.60680455
0.71380562,-0.613539517
0.84190851,-0.615171254
0.95189881,-0.611631811
1.0420258,-0.602897227
1.11124623,-0.588986754
1.15924835,-0.569961131
1.1864773,-0.545921087
1.19413269,-0.517005324
1.18410122,-0.483388573
1.15887547,-0.44527927
1.12142062,-0.402917534
1.07503998,-0.356572896
1.02319682,-0.306542009
0.9693414,-0.253146559
0.91673046,-0.196731076
0.86828113,-0.137660608
0.82640547,-7.63E-02
0.79290295,-1.31E-02
0.76890033,5.16E-02
0.75478113,0.117275305
0.75020891,0.183583692
0.75417238,0.250054359
0.76503199,0.316245317
0.7806837,0.381714582
0.79865474,0.446023256
0.81627518,0.508738816
0.83085078,0.569438398
0.8397761,0.627711952
0.84075207,0.683165669
0.83183682,0.735424817
0.81160617,0.784137011
0.779185,0.828974783
0.73427916,0.869638085
0.67717451,0.905856371
0.60870969,0.937390506
0.5301829,0.964034081
0.44328856,0.985614419
0.34996799,1.001993299
0.25232604,1.013066769
0.15247168,1.018765688
0.05245523,1.019054532
-0.04588854,1.013930798
-0.14098467,1.003423929
-0.23158954,0.987594068
-0.31680253,0.966530383
-0.39610636,0.940349698
-0.46929237,0.909194529
-0.53646642,0.873231709
-0.59794295,0.832650363
-0.65422142,0.78766042
-0.70584983,0.738491058
-0.75339258,0.685389042
-0.79734153,0.628617346
-0.8380751,0.568453848
-0.87578511,0.505189955
-0.910501,0.439129442
-0.94204021,0.370587379
-0.97007859,0.299888849
-0.99415183,0.227368087
-1.01370251,0.153367206
-1.02816343,7.82E-02
-1.03699338,2.33E-03
-1.03974295,-0.073998399
-1.03613186,-0.150377989
-1.02603328,-0.226447031
-1.00955153,-0.301839858
-0.98698932,-0.376191467
-0.95886356,-0.44913885
-0.92585272,-0.520322561
-0.88875836,-0.589388371
-0.84845835,-0.655988634
-0.80582225,-0.719784141
-0.76167482,-0.780445695
-0.71670449,-0.837655723
-0.67144448,-0.891110182
-0.62621152,-0.940519989
-0.58107769,-0.985612929
-0.53592598,-1.026135087
-0.49038756,-1.061852813
-0.44397432,-1.092553854
-0.39605683,-1.118049383
-0.34599635,-1.138175249
-0.2931684,-1.152793407
-0.23709854,-1.161793232
-0.17749181,-1.165093064
-0.11433873,-1.162640929
-0.04790808,-1.154415846
0.02114884,-1.140428424
0.09189031,-1.120721579
0.16302079,-1.095371008
0.23298933,-1.06448555
0.30005434,-1.028206706
0.36235678,-0.986708581
0.41806918,-0.940197289
0.46546742,-0.888909876
0.50305557,-0.833113134
0.52970201,-0.773101866
0.54470354,-0.709197223
0.54784697,-0.641744137
0.5395146,-0.571108878
0.52062207,-0.497676373
0.49266022,-0.421847045
0.45760247,-0.344033569
0.41787979,-0.264657468
0.37620753,-0.184145644
0.33552667,-0.102926902
0.29880288,-2.14E-02
0.26892978,5.99E-02
0.24858017,0.140727967
0.24001825,0.220569566
0.2450688,0.299064338
0.2649709,0.375840724
0.30032858,0.450545967
0.35107839,0.52284795
0.41648212,0.592436671
0.49519616,0.659025371
0.58525419,0.722351134
0.68425387,0.782175362
0.78936684,0.838283718
0.89749038,0.890486181
1.00539851,0.938616335
1.10980725,0.982530892
1.2075187,1.022108912
1.29552364,1.057251096
1.37108183,1.087878823
1.43177128,1.113933325
1.47555995,1.135374665
1.50083673,1.152181625
1.50639474,1.16435039
1.49146354,1.17189455
1.45565093,1.174844146
1.39896619,1.173245907
1.32176745,1.167162418
1.22473049,1.156671882
1.1088376,1.141868472
0.97537774,1.122861266
0.82588559,1.099774122
0.66216558,1.072745442
0.48629466,1.041927457
0.30055603,1.007485151
0.10752376,0.96959579
-0.09002151,0.928447425
-0.28910697,0.884237826
-0.48654878,0.837172806
-0.67909449,0.787464857
-0.86339331,0.735331178
-1.03611755,0.680992126
-1.19407189,0.624669135
-1.33425307,0.566583276
-1.4540118,0.506953239
-1.55110586,0.44599399
-1.62382209,0.383915305
-1.67109883,0.320920587
-1.69255161,0.257206202
-1.68852556,0.19296068
-1.66014433,0.128364652
-1.60924387,6.36E-02
-1.53834999,-1.20E-03
-1.45057321,-6.58E-02
-1.34949493,-0.130177408
-1.23900902,-0.194072098
-1.12318909,-0.257374823
-1.00607061,-0.319942147
-0.89147037,-0.38163057
-0.78286493,-0.442295045
-0.68317562,-0.501787305
-0.5946725,-0.559954464
-0.5189063,-0.616637886
-0.45659804,-0.671672106
-0.40769318,-0.724884212
-0.37136558,-0.776093423
-0.34612045,-0.825111032
-0.3298943,-0.871740937
-0.32023826,-0.915780365
-0.31446195,-0.957020998
-0.30984375,-0.995250463
-0.30380711,-1.030254126
-0.29408723,-1.061817288
-0.27890047,-1.089727879
-0.25703564,-1.11377871
-0.22794856,-1.133770227
-0.19180253,-1.149513602
-0.14942329,-1.160833478
-0.10224976,-1.167570829
-0.05221296,-1.169585705
-0.00161863,-1.166760087
0.04704458,-1.159000158
0.09131068,-1.146238446
0.12891693,-1.128435731
0.15794645,-1.105582952
0.17705616,-1.077702045
0.185573,-1.04484725
0.18357372,-1.00710547
0.1719353,-0.96459645
0.15233678,-0.917472959
0.12714459,-0.865919709
0.09933597,-0.810152888
0.07232755,-0.750418901
0.04980105,-0.686992764
0.0354443,-0.620176375
0.03275348,-0.550296366
0.0448208,-0.477701992
0.07409607,-0.402762264
0.12222976,-0.32586354
0.18995714,-0.247406393
0.2769708,-0.167802617
0.38194451,-8.75E-02
0.50251752,-6.84E-03
0.63539207,7.37E-02
0.77648699,0.153632239
0.92112345,0.232628629
1.06420469,0.310250014
1.20050609,0.386099279
1.32487679,0.45979473
1.43251288,0.530973196
1.51919615,0.599292994
1.58144355,0.66443646
1.61668503,0.726112247
1.62340248,0.784057438
1.60113287,0.83803916
1.55048025,0.887855887
1.47308147,0.933337986
1.37149072,0.974348426
1.24903977,1.010782242
1.10962355,1.04256618
0.95758718,1.069657683
0.79740083,1.092043281
0.633569,1.109737039
0.47036454,1.122778058
0.31166917,1.131228209
0.16086762,1.135169506
0.02072157,1.134701133
-0.10670949,1.129936934
-0.22006366,1.121002555
-0.31867334,1.108032465
-0.40249372,1.091168046
-0.47206706,1.070554614
-0.52838063,1.046340346
-0.57275462,1.018673897
-0.60678047,0.9877038
-0.63210803,0.953577518
-0.6504283,0.916441023
-0.66333199,0.876438916
-0.67226732,0.833714902
-0.67847109,0.788412154
-0.682962,0.740674734
-0.68652374,0.690648615
-0.68972164,0.638482928
-0.6929599,0.584331453
-0.69645798,0.52835393
-0.70036,0.470717609
-0.70476031,0.411598057
-0.70969778,0.351180315
-0.71525109,0.2896595
-0.72149146,0.227241188
-0.72853029,0.164141551
-0.73648876,0.10058704
-0.74546552,3.68E-02
-0.75550354,-2.69E-02
-0.76658714,-9.04E-02
-0.77855456,-0.153333992
-0.79107583,-0.215466306
-0.80364865,-0.276533991
-0.81552976,-0.336271644
-0.82581234,-0.394415498
-0.8333351,-0.450705707
-0.8367855,-0.504888296
-0.83476293,-0.556717157
-0.82577217,-0.605956137
-0.8083716,-0.652380466
-0.78118014,-0.695778728
-0.74303508,-0.735953927
-0.69301915,-0.772724807
-0.63056862,-0.805926681
-0.55549675,-0.835412502
-0.4680469,-0.86105305
-0.36894548,-0.882737815
-0.25932685,-0.900375009
-0.14076504,-0.913891613
-0.01520257,-0.923233747
0.11513489,-0.928366244
0.24779294,-0.92927295
0.38019863,-0.92595607
0.50977385,-0.918436468
0.63401431,-0.906753182
0.7505886,-0.890963137
0.85743397,-0.871141076
0.952797,-0.847379148
1.03530765,-0.819786549
1.10399568,-0.788489401
1.15827656,-0.753630221
1.19795406,-0.715367436
1.22319782,-0.673875093
1.23445106,-0.629342079
1.23240566,-0.581971467
1.21792972,-0.531979918
1.19197631,-0.479596734
1.15555942,-0.425062835
1.1096561,-0.368629903
1.0552032,-0.310559094
0.99304628,-0.251119882
0.9239254,-0.190588832
0.84846711,-0.129248217
0.76723415,-0.06738466
0.68075037,-5.29E-03
0.58948785,5.68E-02
0.49396038,0.118440881
0.39475238,0.179491132
0.29252687,0.239614278
0.18811019,0.298526585
0.08245658,0.355949491
-0.02332668,0.411610842
-0.12800846,0.465246201
-0.23019952,0.516600013
-0.32848421,0.565426767
-0.42140123,0.611492157
-0.50753981,0.654574215
-0.5855878,0.694464445
-0.65441686,0.730968833
-0.71310478,0.763909042
-0.76103336,0.793123245
-0.79787093,0.818467379
-0.82365859,0.839815795
-0.83873492,0.85706234
-0.84379393,0.870120823
-0.83980489,0.8789258
-0.827981,0.883433282
-0.80968833,0.883620679
-0.78640914,0.879487157
-0.75965399,0.871053636
-0.73085082,0.858362556
-0.70129859,0.841477573
-0.67210692,0.82048291
-0.64410448,0.795482576
-0.61788571,0.766599536
-0.59366125,0.733974874
-0.57140201,0.697766364
-0.55077672,0.658147693
-0.53118557,0.615306973
-0.5118857,0.569445729
-0.49195388,0.520777941
-0.4704299,0.469528824
-0.44635797,0.415934056
-0.41885197,0.360239059
-0.38716564,0.302698314
-0.35074526,0.243575022
-0.30923557,0.18314065
-0.26250938,0.121674851
-0.21071514,5.95E-02
-0.15417708,-3.19E-03
-0.09345253,-6.60E-02
-0.02921615,-0.128627732
0.03773009,-0.190774679
0.10653576,-0.252107531
0.17635107,-0.312292337
0.24639252,-0.370988935
0.31593934,-0.427852094
0.38442644,-0.482532918
0.45139059,-0.534680665
